matchId,date,ShotNum,PointNum,matchName,player,opp,set,game,setsWon,oppSetsWon,gamesWon,oppGamesWon,POINTSWon,oppPOINTSWon,tiebreaker,breakPoint,gamePoint,noAd,server,returner,score,oppScore,score_concat,serverScore,returnerScore,firstServeIn,marker id,Time,shot_type,shot_result,positionX,positionY,shotFromX,shotFromY,shotToX,shotToY,num of shots,last shot,winner,action,Уточнение,Доп.инфо,Дополнительно,Итоговый счет матча,player's hand,opp's hand,Счет в гейме,Serve+1 - цвет линии,Return +1 - цвет линии,Serve+1 outcome,Результат serve+1 FS - тип линии,Serve+1 FS цвет линии,Результат удара 2 - тип линии,Результат удара 2,Результат подачи -тип линии,Результат подачи -тип линии 2,1-я/2-я подача,розыгрыш на 1-й/2-й подаче,1-я подача,uniques,Направление подачи,Кто бьет,новая разбивка,Чип поинт,Чип поинт соперника,UFE короче 7 ударов,UFE соперника короче 7 ударов,7+ ударов,Игрок 1 выиграл,Ошибка с приема,Удар с лета в конкретном поинте Игрок 1,Обостряющий в конкретном поинте Игрок 1,Прием в конкретном поинте,Serve+1 в конкретном поинте,Return+1 в конкретном поинте,Группы счета.Игрок 1 должен подавать,Дата+поинт+матч,Удар с лета и подача,Обостряющий и подача,Точка игрока X для каждого приема,Точка игрока Y для каждого приема,Точка мяча X для каждого приема,Точка мяча Y для каждого приема,Точка игрока X для каждого Serve+1,Точка игрока Y для каждого Serve+1,Точка мяча X для каждого Serve+1,Точка мяча Y для каждого Serve+1,Точка игрока X для каждого Return+1,Точка игрока Y для каждого Return+1,Точка мяча X для каждого Return+1,Точка мяча Y для каждого Return+1,Return result,Return result - тип линии,Return FH/BH,Кто принимает,Serve+1 FH/BH,Return+1 FH/BH,Последний удар игрока 1,Игрок 1. Победа/поражение в матче,Название матча 3,Match Date,Игрок 1 выиграл геймов в сете,Игрок 2 выиграл геймов в сете,Game score
2635,10/29/2021,1,1,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,AD,1,0,0,0,0:00,0,0,TRUE,5001,380,1st Serve,Point continues,41,1198,,,-438,-579,2,Аут,player,Подача,Другой,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:00,,,,1,1,1,Provoked point,2,1,1st Serve,1-я подача,1,80002,Deuce court - Wide3,Игрок 1,1. Cheap points,1,0,0,0,0,1,0,,,,,,deuce,2635-1-Felix Auger-Aliassime v Alexander Zverev,,,539,1218,55,0,,,,,,,,,1,2,Форхэнд,Игрок 2,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,2,1,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,AD,1,0,0,0,0:00,0,0,TRUE,5002,381,Forehand,Error,539,1218,-438,-579,55,0,2,Аут,player,Форхэнд,Кручёный,Аут,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:00,,,,4,2,2,Forced error,1,4,,1-я подача,1,80003,,Игрок 2,1. Cheap points,0,0,0,0,0,1,1,,,2;2635-1-Felix Auger-Aliassime v Alexander Zverev,,,deuce,2635-1-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5003,403,1st Serve,ffe,-48,1213,,,404,0,7,Виннер,player,Подача,Другой,Попадание в сетку при подаче,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,2,2,2,ffe,1,4,1st Serve,2-я подача,0,80004,Ad court - Wide2,Игрок 1,,0,0,0,0,0,#N/A,0,,,,,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5004,415,2nd Serve,Point continues,-44,1178,,,287,-526,7,Виннер,player,Вторая подача,Другой,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,2,2,Point continues,3,2,3,Point continues,2,2,2nd Serve,2-я подача,0,80005,Ad court - Body,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,,,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,-193,1271,85,-560,-168,1061,-207,-1091,227,1334,-124,-1022,0,2,Бэкхэнд,Игрок 2,Форхэнд,Форхэнд,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,2,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5005,416,Backhand,Point continues,-193,1271,287,-526,85,-560,7,Виннер,player,Бэкхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,3,2,3,Point continues,2,2,,2-я подача,0,80006,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,2;2635-2-Felix Auger-Aliassime v Alexander Zverev,,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,3,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5006,417,Forehand,Point continues,-168,1061,85,-560,-207,-1091,7,Виннер,player,Форхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,3,2,3,Point continues,2,2,,2-я подача,0,80007,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,,3;2635-2-Felix Auger-Aliassime v Alexander Zverev,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,4,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5007,418,Forehand,Point continues,227,1334,-207,-1091,-124,-1022,7,Виннер,player,Форхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,3,2,3,Point continues,2,2,,2-я подача,0,80008,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,,,4;2635-2-Felix Auger-Aliassime v Alexander Zverev,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,5,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5008,420,Forehand,Point continues,186,1398,-124,-1022,470,-1154,7,Виннер,player,Форхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,3,2,3,Point continues,2,2,,2-я подача,0,80009,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,,,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,6,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5009,421,Backhand Slice,Point continues,-432,1627,470,-1154,425,-687,7,Виннер,player,Бэкхэнд,Резаный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,3,2,3,Point continues,2,2,,2-я подача,0,80010,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,,,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,7,2,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,1,0,FALSE,FALSE,FALSE,AD,1,0,15,0,15:00,15,0,FALSE,5010,424,Forehand,Winner,-633,828,425,-687,-321,-1096,7,Виннер,player,Форхэнд,Кручёный,Виннер,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),15:00,,,,1,1,1,Winner,2,1,,2-я подача,0,80011,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,1,0,,,,,,other,2635-2-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,3,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,2,0,FALSE,FALSE,FALSE,AD,1,0,30,0,30:00:00,30,0,FALSE,5012,452,1st Serve,ffe,19,1193,,,-408,-652,3,Аут,opp,Подача,Другой,Аут,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),30:00:00,,,,2,3,2,ffe,1,4,1st Serve,2-я подача,0,80012,Deuce court - Wide2,Игрок 1,,0,0,0,0,0,#N/A,0,,,,,,other,2635-3-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,3,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,2,0,FALSE,FALSE,FALSE,AD,1,0,30,0,30:00:00,30,0,FALSE,5013,467,2nd Serve,Point continues,30,1183,,,-379,-535,3,Аут,opp,Вторая подача,Другой,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),30:00:00,3,,Forced error,3,3,3,Point continues,3,3,2nd Serve,2-я подача,0,80013,Deuce court - Wide2,Игрок 1,4. Opp's cheap points,0,1,0,0,0,0,0,,,,,,other,2635-3-Felix Auger-Aliassime v Alexander Zverev,,,501,1193,-408,-1061,415,1213,633,-1290,,,,,0,3,Форхэнд,Игрок 2,Форхэнд,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,2,3,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,2,0,FALSE,FALSE,FALSE,AD,1,0,30,0,30:00:00,30,0,FALSE,5014,468,Forehand,Point continues,501,1193,-379,-535,-408,-1061,3,Аут,opp,Форхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),30:00:00,,,,1,3,1,Provoked point,3,1,,2-я подача,0,80014,,Игрок 2,4. Opp's cheap points,0,1,0,0,0,0,0,,,2;2635-3-Felix Auger-Aliassime v Alexander Zverev,,,other,2635-3-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,3,3,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,2,0,FALSE,FALSE,FALSE,AD,1,0,30,0,30:00:00,30,0,FALSE,5015,470,Forehand,Error,415,1213,-408,-1061,633,-1290,3,Аут,opp,Форхэнд,Кручёный,Аут,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),30:00:00,,,,4,3,2,Forced error,1,4,,2-я подача,0,80015,,Игрок 1,4. Opp's cheap points,0,1,0,0,0,0,0,,,,3;2635-3-Felix Auger-Aliassime v Alexander Zverev,,other,2635-3-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,4,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,2,1,FALSE,FALSE,FALSE,AD,1,0,30,15,30:15:00,30,15,TRUE,5017,496,1st Serve,Winner,-34,1193,,,12,-569,1,Эйс,player,Подача,Другой,Эйс,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),30:15:00,,,,1,1,1,Winner,2,1,1st Serve,1-я подача,1,80016,Ad court - T1,Игрок 1,1. Cheap points,1,0,0,0,0,1,0,,,,,,other,2635-4-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,5,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,1,0,0,0,0,3,1,FALSE,FALSE,TRUE,AD,1,0,40,15,40:15:00,40,15,TRUE,5018,521,1st Serve,Winner,23,1198,,,-449,-535,1,Эйс,player,Подача,Другой,Эйс,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),40:15:00,,,,1,1,1,Winner,2,1,1st Serve,1-я подача,1,80017,Deuce court - Wide3,Игрок 1,1. Cheap points,1,0,0,0,0,1,0,,,,,,game point,2635-5-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,0,0,Set 1 - 0:0
2635,10/29/2021,1,6,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,1,FALSE,FALSE,FALSE,AD,0,1,0,0,0:00,0,0,TRUE,5019,570,1st Serve,Point continues,37,1198,,,-117,-530,4,Невынужденная ошибка,opp,Подача,Другой,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:00,3,3,Point continues,3,3,3,Point continues,3,3,1st Serve,1-я подача,1,80018,Deuce court - T3,Игрок 2,2. Fast unforced errors,0,0,1,0,0,0,0,,,,,,deuce,2635-6-Felix Auger-Aliassime v Alexander Zverev,,,216,1325,435,-1032,-425,1354,422,-662,-463,1213,-507,-940,0,3,Бэкхэнд,Игрок 1,Бэкхэнд,Бэкхэнд,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,2,6,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,1,FALSE,FALSE,FALSE,AD,0,1,0,0,0:00,0,0,TRUE,5020,571,Backhand,Point continues,216,1325,-117,-530,435,-1032,4,Невынужденная ошибка,opp,Бэкхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:00,,,,3,3,3,Point continues,3,3,,1-я подача,1,80019,,Игрок 1,2. Fast unforced errors,0,0,1,0,0,0,0,,,2;2635-6-Felix Auger-Aliassime v Alexander Zverev,,,deuce,2635-6-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,3,6,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,1,FALSE,FALSE,FALSE,AD,0,1,0,0,0:00,0,0,TRUE,5021,573,Backhand,Point continues,-425,1354,435,-1032,422,-662,4,Невынужденная ошибка,opp,Бэкхэнд,Кручёный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:00,,,,3,3,3,Point continues,3,3,,1-я подача,1,80020,,Игрок 2,2. Fast unforced errors,0,0,1,0,0,0,0,,,,3;2635-6-Felix Auger-Aliassime v Alexander Zverev,,deuce,2635-6-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,4,6,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,1,FALSE,FALSE,FALSE,AD,0,1,0,0,0:00,0,0,TRUE,5022,574,Backhand Slice,Error,-463,1213,422,-662,-507,-940,4,Невынужденная ошибка,opp,Бэкхэнд,Резаный,Невынужденная ошибка,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:00,,,,2,3,2,Unforced error,1,4,,1-я подача,1,80021,,Игрок 1,2. Fast unforced errors,0,0,1,0,0,0,0,,,,,4;2635-6-Felix Auger-Aliassime v Alexander Zverev,deuce,2635-6-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,1,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5024,591,1st Serve,Point continues,-34,1198,,,452,-564,9,Виннер,opp,Подача,Другой,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,3,3,Point continues,3,3,3,Point continues,3,3,1st Serve,1-я подача,1,80022,Ad court - Wide3,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,-514,1208,372,-87,-387,204,-161,-623,404,1568,-48,-140,0,3,Бэкхэнд,Игрок 1,Форхэнд,Форхэнд,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,2,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5025,592,Backhand Slice,Point continues,-514,1208,452,-564,372,-87,9,Виннер,opp,Бэкхэнд,Резаный,Переход,Драйв,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80023,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,2;2635-7-Felix Auger-Aliassime v Alexander Zverev,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,3,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5026,593,Volley,Point continues,-387,204,372,-87,-161,-623,9,Виннер,opp,Форхэнд,С лёта,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80024,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,3;2635-7-Felix Auger-Aliassime v Alexander Zverev,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,4,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5027,594,Forehand,Point continues,404,1568,-161,-623,-48,-140,9,Виннер,opp,Форхэнд,Кручёный,Переход,Обводящий,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80025,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,4;2635-7-Felix Auger-Aliassime v Alexander Zverev,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,5,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5028,595,Volley,Point continues,23,164,-48,-140,19,-687,9,Виннер,opp,Форхэнд,С лёта,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80026,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,6,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5029,597,Forehand,Point continues,-16,945,19,-687,165,-48,9,Виннер,opp,Форхэнд,Кручёный,Переход,Обводящий,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80027,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,7,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5030,598,Volley,Point continues,-117,87,165,-48,-227,-583,9,Виннер,opp,Бэкхэнд,С лёта,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80028,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,8,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5031,598,Lob,Point continues,82,623,-227,-583,-65,-1042,9,Виннер,opp,Форхэнд,Свеча,Переход,Обводящий,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,3,3,3,Point continues,3,3,,1-я подача,1,80029,,Игрок 1,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,Последний удар,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,9,7,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,2,FALSE,FALSE,FALSE,AD,0,1,0,15,0:15,15,0,TRUE,5032,601,Forehand,Winner,69,1412,-65,-1042,379,-1144,9,Виннер,opp,Форхэнд,Кручёный,Виннер,Обводящий,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:15,,,,1,3,1,Winner,3,1,,1-я подача,1,80030,,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-7-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,1,8,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,3,FALSE,FALSE,FALSE,AD,0,1,0,30,0:30,30,0,FALSE,5034,636,1st Serve,ffe,30,1193,,,-484,-652,10,Аут,opp,Подача,Другой,Аут,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:30,,,,2,3,2,ffe,1,4,1st Serve,2-я подача,0,80031,Deuce court - Wide3,Игрок 2,,0,0,0,0,0,#N/A,0,,,,,,other,2635-8-Felix Auger-Aliassime v Alexander Zverev,,,,,,,,,,,,,,,,,,,,,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
2635,10/29/2021,1,8,Felix Auger-Aliassime v Alexander Zverev,Felix Auger-Aliassime,Alexander Zverev,1,2,0,0,1,0,4,3,FALSE,FALSE,FALSE,AD,0,1,0,30,0:30,30,0,FALSE,5035,649,2nd Serve,Point continues,37,1188,,,-9,-574,10,Аут,opp,Вторая подача,Другой,Переход,Другой,4:6 6:3 3:6,Правша (двуручный бэкхенд),Правша (двуручный бэкхенд),0:30,3,3,Point continues,3,3,3,Point continues,3,3,2nd Serve,2-я подача,0,80032,Deuce court - T1,Игрок 2,3. 3+ shots rallies (including serve),0,0,0,0,1,0,0,,,,,,other,2635-8-Felix Auger-Aliassime v Alexander Zverev,,,106,1515,289,-1037,-300,1359,172,-682,-438,1222,372,-901,0,3,Бэкхэнд,Игрок 1,Бэкхэнд,Форхэнд,#N/A,поражение,10/29/2021-vs Alexander Zverev,44498,1,0,Set 1 - 1:0
